state,scope,cell_key,ft_group,prov_code,owner,response,A,k,p,d,Astar,n_plots
OR,"cell","Alder/maple|7.1.8|NIPF","Alder/maple","7.1.8","NIPF","carbon_lbac",121964.072,0.026468,1.1162,0.004113,125,153
OR,"cell","Douglas-fir|7.1.8|State","Douglas-fir","7.1.8","State","carbon_lbac",237835.8169,0.026345,1.79963,0.003724,125,319
OR,"cell","Fir/spruce/mtn hemlock|7.1.9|State","Fir/spruce/mtn hemlock","7.1.9","State","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Douglas-fir|7.1.9|State","Douglas-fir","7.1.9","State","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Alder/maple|7.1.9|NIPF","Alder/maple","7.1.9","NIPF","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Alder/maple|7.1.8|Public-Other","Alder/maple","7.1.8","Public-Other","carbon_lbac",145877.18,0.03436,1.40245,0.001028,200,132
OR,"cell","Alder/maple|6.2.7|Public-Other","Alder/maple","6.2.7","Public-Other","carbon_lbac",91634.6725,0.583561,13570.9718,0.00124,145,40
OR,"cell","Alder/maple|7.1.9|Public-Other","Alder/maple","7.1.9","Public-Other","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Douglas-fir|7.1.9|Industrial","Douglas-fir","7.1.9","Industrial","carbon_lbac",178298.4034,0.041423,3.08687,0.013956,75,57
OR,"cell","Douglas-fir|7.1.9|Public-Other","Douglas-fir","7.1.9","Public-Other","carbon_lbac",327403.3414,0.020277,2.14853,0.000928,195,34
OR,"cell","Hemlock/Sitka spruce|7.1.9|State","Hemlock/Sitka spruce","7.1.9","State","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Douglas-fir|6.2.7|NIPF","Douglas-fir","6.2.7","NIPF","carbon_lbac",226849.9278,0.012008,1.04074,0,165,296
OR,"cell","Hemlock/Sitka spruce|6.2.7|NIPF","Hemlock/Sitka spruce","6.2.7","NIPF","carbon_lbac",644898.3209,0.00215,0.81468,0.004243,135,31
OR,"cell","Douglas-fir|7.1.9|NIPF","Douglas-fir","7.1.9","NIPF","carbon_lbac",152246.0012,0.043341,2.8844,0.012633,65,162
OR,"cell","Douglas-fir|6.2.7|Public-Other","Douglas-fir","6.2.7","Public-Other","carbon_lbac",216385.5827,0.018183,1.42931,0,185,2107
OR,"cell","Douglas-fir|6.2.7|Industrial","Douglas-fir","6.2.7","Industrial","carbon_lbac",187356.5436,0.025865,1.86795,5.6e-05,195,172
OR,"cell","Hemlock/Sitka spruce|7.1.9|NIPF","Hemlock/Sitka spruce","7.1.9","NIPF","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Alder/maple|6.2.7|NIPF","Alder/maple","6.2.7","NIPF","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Hemlock/Sitka spruce|6.2.7|Public-Other","Hemlock/Sitka spruce","6.2.7","Public-Other","carbon_lbac",182171.6402,0.020273,1.26811,0,145,272
OR,"cell","Fir/spruce/mtn hemlock|6.2.7|NIPF","Fir/spruce/mtn hemlock","6.2.7","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Fir/spruce/mtn hemlock|6.2.7|Public-Other","Fir/spruce/mtn hemlock","6.2.7","Public-Other","carbon_lbac",145612.8378,0.024204,1.98055,0,165,495
OR,"cell","Douglas-fir|6.2.7|State","Douglas-fir","6.2.7","State","carbon_lbac",262547.362,0.038576,6.5259,0.001634,135,47
OR,"cell","Hemlock/Sitka spruce|6.2.7|Industrial","Hemlock/Sitka spruce","6.2.7","Industrial","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Hemlock/Sitka spruce|7.1.8|Industrial","Hemlock/Sitka spruce","7.1.8","Industrial","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Hemlock/Sitka spruce|7.1.8|NIPF","Hemlock/Sitka spruce","7.1.8","NIPF","carbon_lbac",180006.5748,0.036276,2.03827,0,125,71
OR,"cell","Fir/spruce/mtn hemlock|7.1.8|State","Fir/spruce/mtn hemlock","7.1.8","State","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Hemlock/Sitka spruce|7.1.8|State","Hemlock/Sitka spruce","7.1.8","State","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Alder/maple|7.1.8|State","Alder/maple","7.1.8","State","carbon_lbac",100137.6881,0.055604,1.18664,0.005951,155,109
OR,"cell","Douglas-fir|7.1.8|Public-Other","Douglas-fir","7.1.8","Public-Other","carbon_lbac",288465.3606,0.016733,1.25238,0,165,801
OR,"cell","Lodgepole pine|7.1.8|NIPF","Lodgepole pine","7.1.8","NIPF","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Tanoak/laurel|7.1.8|NIPF","Tanoak/laurel","7.1.8","NIPF","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Ponderosa pine|7.1.8|NIPF","Ponderosa pine","7.1.8","NIPF","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Tanoak/laurel|7.1.8|Public-Other","Tanoak/laurel","7.1.8","Public-Other","carbon_lbac",196273.919,0.038694,4.23408,0.000151,95,75
OR,"cell","Fir/spruce/mtn hemlock|7.1.8|Public-Other","Fir/spruce/mtn hemlock","7.1.8","Public-Other","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Tanoak/laurel|7.1.8|Industrial","Tanoak/laurel","7.1.8","Industrial","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Douglas-fir|6.2.11|Industrial","Douglas-fir","6.2.11","Industrial","carbon_lbac",206542.8945,0.010379,1.00511,0,135,71
OR,"cell","Tanoak/laurel|6.2.11|Industrial","Tanoak/laurel","6.2.11","Industrial","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Tanoak/laurel|6.2.11|Public-Other","Tanoak/laurel","6.2.11","Public-Other","carbon_lbac",183475.0251,0.007956,0.82347,0,200,180
OR,"cell","Douglas-fir|6.2.11|NIPF","Douglas-fir","6.2.11","NIPF","carbon_lbac",7150983.6213,1e-04,0.86388,0.003525,185,198
OR,"cell","Douglas-fir|6.2.11|State","Douglas-fir","6.2.11","State","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Woodland hardwoods|6.2.11|NIPF","Woodland hardwoods","6.2.11","NIPF","carbon_lbac",77062.3521,0.089955,6.7617,0.008798,55,56
OR,"cell","Ponderosa pine|6.2.11|NIPF","Ponderosa pine","6.2.11","NIPF","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Ponderosa pine|6.2.11|Industrial","Ponderosa pine","6.2.11","Industrial","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Fir/spruce/mtn hemlock|6.2.11|NIPF","Fir/spruce/mtn hemlock","6.2.11","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Douglas-fir|6.2.11|Public-Other","Douglas-fir","6.2.11","Public-Other","carbon_lbac",255843.347,0.008925,1.02106,0.0017,165,536
OR,"cell","Tanoak/laurel|6.2.11|NIPF","Tanoak/laurel","6.2.11","NIPF","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Douglas-fir|6.2.8|NIPF","Douglas-fir","6.2.8","NIPF","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Western oak|6.2.8|NIPF","Western oak","6.2.8","NIPF","carbon_lbac",432399.7689,0.001459,1.39177,0.025783,95,31
OR,"cell","Woodland hardwoods|6.2.7|NIPF","Woodland hardwoods","6.2.7","NIPF","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Woodland hardwoods|6.2.11|Public-Other","Woodland hardwoods","6.2.11","Public-Other","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Fir/spruce/mtn hemlock|6.2.11|Public-Other","Fir/spruce/mtn hemlock","6.2.11","Public-Other","carbon_lbac",148124.1481,0.106791,98.19841,0,135,50
OR,"cell","Ponderosa pine|6.2.7|NIPF","Ponderosa pine","6.2.7","NIPF","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Woodland hardwoods|6.2.7|Public-Other","Woodland hardwoods","6.2.7","Public-Other","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Fir/spruce/mtn hemlock|6.2.8|NIPF","Fir/spruce/mtn hemlock","6.2.8","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Ponderosa pine|6.2.7|Public-Other","Ponderosa pine","6.2.7","Public-Other","carbon_lbac",145932.1879,0.00349,0.50241,0.001965,165,150
OR,"cell","Other western softwoods|6.2.7|Public-Other","Other western softwoods","6.2.7","Public-Other","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Fir/spruce/mtn hemlock|6.2.11|Industrial","Fir/spruce/mtn hemlock","6.2.11","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Woodland hardwoods|6.2.11|State","Woodland hardwoods","6.2.11","State","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Alder/maple|6.2.11|NIPF","Alder/maple","6.2.11","NIPF","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Ponderosa pine|6.2.11|Public-Other","Ponderosa pine","6.2.11","Public-Other","carbon_lbac",761019.0864,0.000146,0.6004,0.012858,200,82
OR,"cell","Hemlock/Sitka spruce|7.1.8|Public-Other","Hemlock/Sitka spruce","7.1.8","Public-Other","carbon_lbac",4965916.5489,1e-04,0.71716,0.0046,200,57
OR,"cell","Woodland hardwoods|6.2.7|Industrial","Woodland hardwoods","6.2.7","Industrial","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Woodland hardwoods|7.1.9|Industrial","Woodland hardwoods","7.1.9","Industrial","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Fir/spruce/mtn hemlock|7.1.9|NIPF","Fir/spruce/mtn hemlock","7.1.9","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Fir/spruce/mtn hemlock|6.2.7|Industrial","Fir/spruce/mtn hemlock","6.2.7","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Alder/maple|6.2.7|Industrial","Alder/maple","6.2.7","Industrial","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Tanoak/laurel|6.2.7|NIPF","Tanoak/laurel","6.2.7","NIPF","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Alder/maple|7.1.9|State","Alder/maple","7.1.9","State","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Fir/spruce/mtn hemlock|7.1.9|Industrial","Fir/spruce/mtn hemlock","7.1.9","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Fir/spruce/mtn hemlock|6.2.9|Public-Other","Fir/spruce/mtn hemlock","6.2.9","Public-Other","carbon_lbac",88360.0431,0.011324,0.87473,0,175,755
OR,"cell","Ponderosa pine|6.2.9|State","Ponderosa pine","6.2.9","State","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Lodgepole pine|6.2.9|Industrial","Lodgepole pine","6.2.9","Industrial","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Ponderosa pine|6.2.9|NIPF","Ponderosa pine","6.2.9","NIPF","carbon_lbac",271147.0221,0.000567,0.72059,0.023923,125,168
OR,"cell","Ponderosa pine|6.2.9|Public-Other","Ponderosa pine","6.2.9","Public-Other","carbon_lbac",74716.6359,0.007059,0.76737,0.002423,200,1314
OR,"cell","Douglas-fir|6.2.9|NIPF","Douglas-fir","6.2.9","NIPF","carbon_lbac",66528.368,0.006916,0.66553,0,185,72
OR,"cell","Other western softwoods|6.2.9|Public-Other","Other western softwoods","6.2.9","Public-Other","carbon_lbac",15606.2445,0.066314,20.95047,0.003453,185,526
OR,"cell","Ponderosa pine|6.2.9|Industrial","Ponderosa pine","6.2.9","Industrial","carbon_lbac",163489.8835,1e-04,0.36757,0.007197,175,73
OR,"cell","Other western softwoods|6.2.9|Industrial","Other western softwoods","6.2.9","Industrial","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Other western softwoods|6.2.9|NIPF","Other western softwoods","6.2.9","NIPF","carbon_lbac",7547.1887,0.059352,5.66211,0.003914,135,223
OR,"cell","Fir/spruce/mtn hemlock|6.2.9|Industrial","Fir/spruce/mtn hemlock","6.2.9","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Douglas-fir|6.2.9|Public-Other","Douglas-fir","6.2.9","Public-Other","carbon_lbac",508907.6967,0.000541,0.77301,0.007429,175,567
OR,"cell","Other western softwoods|6.2.9|State","Other western softwoods","6.2.9","State","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Other western softwoods|10.1.3|NIPF","Other western softwoods","10.1.3","NIPF","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Ponderosa pine|6.2.8|NIPF","Ponderosa pine","6.2.8","NIPF","carbon_lbac",375047.1376,0.000708,0.78209,0.012348,85,172
OR,"cell","Ponderosa pine|6.2.8|Industrial","Ponderosa pine","6.2.8","Industrial","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Ponderosa pine|6.2.8|State","Ponderosa pine","6.2.8","State","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Lodgepole pine|6.2.8|Public-Other","Lodgepole pine","6.2.8","Public-Other","carbon_lbac",41487.5116,0.025389,0.99537,0,200,442
OR,"cell","Lodgepole pine|6.2.8|NIPF","Lodgepole pine","6.2.8","NIPF","carbon_lbac",32575.718,0.037383,1.8506,0.010323,75,54
OR,"cell","Lodgepole pine|6.2.9|Public-Other","Lodgepole pine","6.2.9","Public-Other","carbon_lbac",47788.1912,0.05912,3.20155,0.017158,175,282
OR,"cell","Fir/spruce/mtn hemlock|6.2.9|NIPF","Fir/spruce/mtn hemlock","6.2.9","NIPF","carbon_lbac",63932.0931,0.137741,310.59685,0.002237,125,45
OR,"cell","Douglas-fir|6.2.9|State","Douglas-fir","6.2.9","State","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Lodgepole pine|6.2.9|NIPF","Lodgepole pine","6.2.9","NIPF","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Ponderosa pine|10.1.3|Public-Other","Ponderosa pine","10.1.3","Public-Other","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Other western softwoods|10.1.3|Public-Other","Other western softwoods","10.1.3","Public-Other","carbon_lbac",7549.8616,0.018936,0.86919,0.000594,165,157
OR,"cell","Ponderosa pine|6.2.8|Public-Other","Ponderosa pine","6.2.8","Public-Other","carbon_lbac",62311.4332,0.021835,1.24423,0,200,1179
OR,"cell","Lodgepole pine|6.2.7|Public-Other","Lodgepole pine","6.2.7","Public-Other","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Douglas-fir|6.2.9|Industrial","Douglas-fir","6.2.9","Industrial","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Douglas-fir|6.2.8|Public-Other","Douglas-fir","6.2.8","Public-Other","carbon_lbac",83572.3207,0.081336,50.55896,0.000761,115,63
OR,"cell","Douglas-fir|6.2.8|Industrial","Douglas-fir","6.2.8","Industrial","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Lodgepole pine|6.2.7|NIPF","Lodgepole pine","6.2.7","NIPF","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Lodgepole pine|6.2.8|Industrial","Lodgepole pine","6.2.8","Industrial","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Lodgepole pine|6.2.7|Industrial","Lodgepole pine","6.2.7","Industrial","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Fir/spruce/mtn hemlock|6.2.8|Public-Other","Fir/spruce/mtn hemlock","6.2.8","Public-Other","carbon_lbac",703707.7483,1e-04,0.4739,0,185,217
OR,"cell","Other western softwoods|6.2.8|NIPF","Other western softwoods","6.2.8","NIPF","carbon_lbac",11640.4831,0.128155,234.68655,0.019282,105,51
OR,"cell","Other western softwoods|6.2.8|Public-Other","Other western softwoods","6.2.8","Public-Other","carbon_lbac",22067.2976,0.028701,1.61405,0.002864,115,168
OR,"cell","Fir/spruce/mtn hemlock|6.2.8|Industrial","Fir/spruce/mtn hemlock","6.2.8","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Ponderosa pine|10.1.2|NIPF","Ponderosa pine","10.1.2","NIPF","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Douglas-fir|10.1.2|Industrial","Douglas-fir","10.1.2","Industrial","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Ponderosa pine|10.1.2|Industrial","Ponderosa pine","10.1.2","Industrial","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Fir/spruce/mtn hemlock|10.1.2|NIPF","Fir/spruce/mtn hemlock","10.1.2","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Douglas-fir|10.1.2|NIPF","Douglas-fir","10.1.2","NIPF","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Douglas-fir|10.1.2|Public-Other","Douglas-fir","10.1.2","Public-Other","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Western larch|6.2.9|Industrial","Western larch","6.2.9","Industrial","carbon_lbac",75664.122,0.066841,4.91956,0,135,121
OR,"cell","Western larch|6.2.9|NIPF","Western larch","6.2.9","NIPF","carbon_lbac",75664.122,0.066841,4.91956,0,135,121
OR,"cell","Fir/spruce/mtn hemlock|6.2.9|State","Fir/spruce/mtn hemlock","6.2.9","State","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Other western softwoods|10.1.3|State","Other western softwoods","10.1.3","State","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Exotic hardwoods|6.2.8|NIPF","Exotic hardwoods","6.2.8","NIPF","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Tanoak/laurel|6.2.8|NIPF","Tanoak/laurel","6.2.8","NIPF","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Lodgepole pine|6.2.8|State","Lodgepole pine","6.2.8","State","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Exotic hardwoods|6.2.8|Public-Other","Exotic hardwoods","6.2.8","Public-Other","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Hemlock/Sitka spruce|6.2.7|State","Hemlock/Sitka spruce","6.2.7","State","carbon_lbac",195061.5093,0.017964,1.02291,2e-04,165,540
OR,"cell","Western larch|6.2.9|Public-Other","Western larch","6.2.9","Public-Other","carbon_lbac",76389.6386,0.113355,16.64135,0,55,102
OR,"cell","Woodland hardwoods|6.2.9|Public-Other","Woodland hardwoods","6.2.9","Public-Other","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Other western softwoods|10.1.2|NIPF","Other western softwoods","10.1.2","NIPF","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Fir/spruce/mtn hemlock|7.1.8|Industrial","Fir/spruce/mtn hemlock","7.1.8","Industrial","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Exotic hardwoods|6.2.9|Public-Other","Exotic hardwoods","6.2.9","Public-Other","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Fir/spruce/mtn hemlock|6.2.7|State","Fir/spruce/mtn hemlock","6.2.7","State","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Other western softwoods|6.2.8|Industrial","Other western softwoods","6.2.8","Industrial","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Exotic hardwoods|10.1.3|Public-Other","Exotic hardwoods","10.1.3","Public-Other","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Woodland hardwoods|6.2.11|Industrial","Woodland hardwoods","6.2.11","Industrial","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Tanoak/laurel|6.2.7|Public-Other","Tanoak/laurel","6.2.7","Public-Other","carbon_lbac",169520.7453,0.018502,1.46246,0,200,333
OR,"cell","Exotic hardwoods|6.2.9|Industrial","Exotic hardwoods","6.2.9","Industrial","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Exotic hardwoods|6.2.9|NIPF","Exotic hardwoods","6.2.9","NIPF","carbon_lbac",938616.2488,0.000165,0.94024,0.031376,125,35
OR,"cell","Woodland hardwoods|7.1.9|NIPF","Woodland hardwoods","7.1.9","NIPF","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Fir/spruce/mtn hemlock|7.1.8|NIPF","Fir/spruce/mtn hemlock","7.1.8","NIPF","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Alder/maple|7.1.9|Industrial","Alder/maple","7.1.9","Industrial","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Ponderosa pine|6.2.7|Industrial","Ponderosa pine","6.2.7","Industrial","carbon_lbac",77646.2661,0.006397,0.64256,0.001925,200,3302
OR,"cell","Alder/maple|6.2.11|State","Alder/maple","6.2.11","State","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Woodland hardwoods|6.2.8|NIPF","Woodland hardwoods","6.2.8","NIPF","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Other western softwoods|6.2.8|State","Other western softwoods","6.2.8","State","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Other western softwoods|10.1.3|Industrial","Other western softwoods","10.1.3","Industrial","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Woodland hardwoods|6.2.9|NIPF","Woodland hardwoods","6.2.9","NIPF","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Douglas-fir|6.2.8|State","Douglas-fir","6.2.8","State","carbon_lbac",234473.4957,0.008871,0.84619,0,185,6381
OR,"cell","Alder/maple|6.2.11|Public-Other","Alder/maple","6.2.11","Public-Other","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Woodland hardwoods|7.1.8|NIPF","Woodland hardwoods","7.1.8","NIPF","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Alder/maple|6.2.11|Industrial","Alder/maple","6.2.11","Industrial","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Western larch|6.2.8|Public-Other","Western larch","6.2.8","Public-Other","carbon_lbac",75664.122,0.066841,4.91956,0,135,121
OR,"cell","Other western softwoods|10.1.2|Public-Other","Other western softwoods","10.1.2","Public-Other","carbon_lbac",15254.1145,0.034367,3.44849,0.002672,105,1215
OR,"cell","Fir/spruce/mtn hemlock|7.1.9|Public-Other","Fir/spruce/mtn hemlock","7.1.9","Public-Other","carbon_lbac",202740.3596,0.002393,0.61171,0,200,1741
OR,"cell","Western larch|10.1.2|Industrial","Western larch","10.1.2","Industrial","carbon_lbac",75664.122,0.066841,4.91956,0,135,121
OR,"cell","Lodgepole pine|6.2.11|Public-Other","Lodgepole pine","6.2.11","Public-Other","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Woodland hardwoods|6.2.8|Public-Other","Woodland hardwoods","6.2.8","Public-Other","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Lodgepole pine|7.1.8|Public-Other","Lodgepole pine","7.1.8","Public-Other","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Woodland hardwoods|7.1.8|Public-Other","Woodland hardwoods","7.1.8","Public-Other","carbon_lbac",70860.9764,0.06543,3.92715,0.025575,135,206
OR,"cell","Alder/maple|6.2.7|State","Alder/maple","6.2.7","State","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
OR,"cell","Lodgepole pine|6.2.11|Industrial","Lodgepole pine","6.2.11","Industrial","carbon_lbac",45166.832,0.037215,1.68067,0.002117,200,991
OR,"cell","Alder/maple|6.2.8|Public-Other","Alder/maple","6.2.8","Public-Other","carbon_lbac",110845.7906,0.041448,1.43504,0.001782,200,625
