"state","scenario","product","year_offset","bio_Tg"
"KS","managed (intensive)","sawtimber",30,0.656
"KS","managed (intensive)","sawtimber",40,0.546
"KS","managed (intensive)","sawtimber",50,0.429
"KS","managed (intensive)","sawtimber",60,0.392
"KS","managed (intensive)","sawtimber",70,0.317
"KS","managed (intensive)","sawtimber",80,0.272
"KS","managed (intensive)","sawtimber",90,0.263
"KS","managed (intensive)","sawtimber",100,0.22
"KS","managed (intensive)","pulpwood",0,10.089
"KS","managed (intensive)","pulpwood",10,8.274
"KS","managed (intensive)","pulpwood",20,6.979
"KS","managed (intensive)","pulpwood",30,5.573
"KS","managed (intensive)","pulpwood",40,4.796
"KS","managed (intensive)","pulpwood",50,3.971
"KS","managed (intensive)","pulpwood",60,3.4
"KS","managed (intensive)","pulpwood",70,2.969
"KS","managed (intensive)","pulpwood",80,2.694
"KS","managed (intensive)","pulpwood",90,2.355
"KS","managed (intensive)","pulpwood",100,2.043
"KS","managed (intensive)","residue",0,11.623
"KS","managed (intensive)","residue",10,9.105
"KS","managed (intensive)","residue",20,7.692
"KS","managed (intensive)","residue",30,5.633
"KS","managed (intensive)","residue",40,4.746
"KS","managed (intensive)","residue",50,3.93
"KS","managed (intensive)","residue",60,3.361
"KS","managed (intensive)","residue",70,2.947
"KS","managed (intensive)","residue",80,2.725
"KS","managed (intensive)","residue",90,2.381
"KS","managed (intensive)","residue",100,2.147
"KY","managed (intensive)","sawtimber",0,162.187
"KY","managed (intensive)","sawtimber",10,126.13
"KY","managed (intensive)","sawtimber",20,105.012
"KY","managed (intensive)","sawtimber",30,87.067
"KY","managed (intensive)","sawtimber",40,73.433
"KY","managed (intensive)","sawtimber",50,60.191
"KY","managed (intensive)","sawtimber",60,47.81
"KY","managed (intensive)","sawtimber",70,41.111
"KY","managed (intensive)","sawtimber",80,34.629
"KY","managed (intensive)","sawtimber",90,27.946
"KY","managed (intensive)","sawtimber",100,23.719
"KY","managed (intensive)","pulpwood",0,139.413
"KY","managed (intensive)","pulpwood",10,105.561
"KY","managed (intensive)","pulpwood",20,85.403
"KY","managed (intensive)","pulpwood",30,69.522
"KY","managed (intensive)","pulpwood",40,57.231
"KY","managed (intensive)","pulpwood",50,47.191
"KY","managed (intensive)","pulpwood",60,36.683
"KY","managed (intensive)","pulpwood",70,32.302
"KY","managed (intensive)","pulpwood",80,27.793
"KY","managed (intensive)","pulpwood",90,22.293
"KY","managed (intensive)","pulpwood",100,20.053
"KY","managed (intensive)","residue",0,250.347
"KY","managed (intensive)","residue",10,189.163
"KY","managed (intensive)","residue",20,152.632
"KY","managed (intensive)","residue",30,124.304
"KY","managed (intensive)","residue",40,103.211
"KY","managed (intensive)","residue",50,85.67
"KY","managed (intensive)","residue",60,66.975
"KY","managed (intensive)","residue",70,59.137
"KY","managed (intensive)","residue",80,50.861
"KY","managed (intensive)","residue",90,40.884
"KY","managed (intensive)","residue",100,36.515
"LA","managed (intensive)","sawtimber",0,93.605
"LA","managed (intensive)","sawtimber",10,86.419
"LA","managed (intensive)","sawtimber",20,85.467
"LA","managed (intensive)","sawtimber",30,85.395
"LA","managed (intensive)","sawtimber",40,80.515
"LA","managed (intensive)","sawtimber",50,69.749
"LA","managed (intensive)","sawtimber",60,58.593
"LA","managed (intensive)","sawtimber",70,49.495
"LA","managed (intensive)","sawtimber",80,41.353
"LA","managed (intensive)","sawtimber",90,35.364
"LA","managed (intensive)","sawtimber",100,30.061
"LA","managed (intensive)","pulpwood",0,158.175
"LA","managed (intensive)","pulpwood",10,136.864
"LA","managed (intensive)","pulpwood",20,118.949
"LA","managed (intensive)","pulpwood",30,98.555
"LA","managed (intensive)","pulpwood",40,87.218
"LA","managed (intensive)","pulpwood",50,76.928
"LA","managed (intensive)","pulpwood",60,64.585
"LA","managed (intensive)","pulpwood",70,55.756
"LA","managed (intensive)","pulpwood",80,51.461
"LA","managed (intensive)","pulpwood",90,47.364
"LA","managed (intensive)","pulpwood",100,43.01
"LA","managed (intensive)","residue",0,194.583
"LA","managed (intensive)","residue",10,173.196
"LA","managed (intensive)","residue",20,151.598
"LA","managed (intensive)","residue",30,126.098
"LA","managed (intensive)","residue",40,113.53
"LA","managed (intensive)","residue",50,101.767
"LA","managed (intensive)","residue",60,86.78
"LA","managed (intensive)","residue",70,76.402
"LA","managed (intensive)","residue",80,70.133
"LA","managed (intensive)","residue",90,63.28
"LA","managed (intensive)","residue",100,57.637
"MA","managed (intensive)","sawtimber",0,36.051
"MA","managed (intensive)","sawtimber",10,31.426
"MA","managed (intensive)","sawtimber",20,26.128
"MA","managed (intensive)","sawtimber",30,21.686
"MA","managed (intensive)","sawtimber",40,18.121
"MA","managed (intensive)","sawtimber",50,16.023
"MA","managed (intensive)","sawtimber",60,14.493
"MA","managed (intensive)","sawtimber",70,12.777
"MA","managed (intensive)","sawtimber",80,11.997
"MA","managed (intensive)","sawtimber",90,11.225
"MA","managed (intensive)","sawtimber",100,10.218
"MA","managed (intensive)","pulpwood",0,24.451
"MA","managed (intensive)","pulpwood",10,19.023
"MA","managed (intensive)","pulpwood",20,15.75
"MA","managed (intensive)","pulpwood",30,12.977
"MA","managed (intensive)","pulpwood",40,11.09
"MA","managed (intensive)","pulpwood",50,9.733
"MA","managed (intensive)","pulpwood",60,8.947
"MA","managed (intensive)","pulpwood",70,7.957
"MA","managed (intensive)","pulpwood",80,7.553
"MA","managed (intensive)","pulpwood",90,7.191
"MA","managed (intensive)","pulpwood",100,6.665
"MA","managed (intensive)","residue",0,47.631
"MA","managed (intensive)","residue",10,39.433
"MA","managed (intensive)","residue",20,32.797
"MA","managed (intensive)","residue",30,27.154
"MA","managed (intensive)","residue",40,22.88
"MA","managed (intensive)","residue",50,20.304
"MA","managed (intensive)","residue",60,18.443
"MA","managed (intensive)","residue",70,16.335
"MA","managed (intensive)","residue",80,15.534
"MA","managed (intensive)","residue",90,14.637
"MA","managed (intensive)","residue",100,13.433
"MD","managed (intensive)","sawtimber",0,26.643
"MD","managed (intensive)","sawtimber",10,19.228
"MD","managed (intensive)","sawtimber",20,14.778
"MD","managed (intensive)","sawtimber",30,11.954
"MD","managed (intensive)","sawtimber",40,9.293
"MD","managed (intensive)","sawtimber",50,7.541
"MD","managed (intensive)","sawtimber",60,5.586
"MD","managed (intensive)","sawtimber",70,4.512
"MD","managed (intensive)","sawtimber",80,3.002
"MD","managed (intensive)","sawtimber",90,2.301
"MD","managed (intensive)","sawtimber",100,1.825
"MD","managed (intensive)","pulpwood",0,25.194
"MD","managed (intensive)","pulpwood",10,17.219
"MD","managed (intensive)","pulpwood",20,13.845
"MD","managed (intensive)","pulpwood",30,9.879
"MD","managed (intensive)","pulpwood",40,8.143
"MD","managed (intensive)","pulpwood",50,7.159
"MD","managed (intensive)","pulpwood",60,4.643
"MD","managed (intensive)","pulpwood",70,5.008
"MD","managed (intensive)","pulpwood",80,2.887
"MD","managed (intensive)","pulpwood",90,3.101
"MD","managed (intensive)","pulpwood",100,3.308
"MD","managed (intensive)","residue",0,40.883
"MD","managed (intensive)","residue",10,30.014
"MD","managed (intensive)","residue",20,23.323
"MD","managed (intensive)","residue",30,17.303
"MD","managed (intensive)","residue",40,14.246
"MD","managed (intensive)","residue",50,12.251
"MD","managed (intensive)","residue",60,8.361
"MD","managed (intensive)","residue",70,8.162
"MD","managed (intensive)","residue",80,4.956
"MD","managed (intensive)","residue",90,4.786
"MD","managed (intensive)","residue",100,4.66
"ME","managed (intensive)","sawtimber",0,92.905
"ME","managed (intensive)","sawtimber",10,74.807
"ME","managed (intensive)","sawtimber",20,63.045
"ME","managed (intensive)","sawtimber",30,50.747
"ME","managed (intensive)","sawtimber",40,41.635
"ME","managed (intensive)","sawtimber",50,33.972
"ME","managed (intensive)","sawtimber",60,27.559
"ME","managed (intensive)","sawtimber",70,20.228
"ME","managed (intensive)","sawtimber",80,14.321
"ME","managed (intensive)","sawtimber",90,10.024
"ME","managed (intensive)","sawtimber",100,6.923
"ME","managed (intensive)","pulpwood",0,131.592
"ME","managed (intensive)","pulpwood",10,101.391
"ME","managed (intensive)","pulpwood",20,82.975
"ME","managed (intensive)","pulpwood",30,65.172
"ME","managed (intensive)","pulpwood",40,51.926
"ME","managed (intensive)","pulpwood",50,40.736
"ME","managed (intensive)","pulpwood",60,32.326
"ME","managed (intensive)","pulpwood",70,24.189
"ME","managed (intensive)","pulpwood",80,17.583
"ME","managed (intensive)","pulpwood",90,13.111
"ME","managed (intensive)","pulpwood",100,9.588
"ME","managed (intensive)","residue",0,329.685
"ME","managed (intensive)","residue",10,245.595
"ME","managed (intensive)","residue",20,195.791
"ME","managed (intensive)","residue",30,152.628
"ME","managed (intensive)","residue",40,124.021
"ME","managed (intensive)","residue",50,97.624
"ME","managed (intensive)","residue",60,80.482
"ME","managed (intensive)","residue",70,63.814
"ME","managed (intensive)","residue",80,49.047
"ME","managed (intensive)","residue",90,40.793
"ME","managed (intensive)","residue",100,32.422
"MI","managed (intensive)","sawtimber",0,114.618
"MI","managed (intensive)","sawtimber",10,101.392
"MI","managed (intensive)","sawtimber",20,91.255
"MI","managed (intensive)","sawtimber",30,83.45
"MI","managed (intensive)","sawtimber",40,77.579
"MI","managed (intensive)","sawtimber",50,70.716
"MI","managed (intensive)","sawtimber",60,65.454
"MI","managed (intensive)","sawtimber",70,59.839
"MI","managed (intensive)","sawtimber",80,55.269
"MI","managed (intensive)","sawtimber",90,50.573
"MI","managed (intensive)","sawtimber",100,46.285
"MI","managed (intensive)","pulpwood",0,223.389
"MI","managed (intensive)","pulpwood",10,187.468
"MI","managed (intensive)","pulpwood",20,162.041
"MI","managed (intensive)","pulpwood",30,145.284
"MI","managed (intensive)","pulpwood",40,131.32
"MI","managed (intensive)","pulpwood",50,118.223
"MI","managed (intensive)","pulpwood",60,108.684
"MI","managed (intensive)","pulpwood",70,98.064
"MI","managed (intensive)","pulpwood",80,90.492
"MI","managed (intensive)","pulpwood",90,83.199
"MI","managed (intensive)","pulpwood",100,75.969
"MI","managed (intensive)","residue",0,331.267
"MI","managed (intensive)","residue",10,275.879
"MI","managed (intensive)","residue",20,232.229
"MI","managed (intensive)","residue",30,205.793
"MI","managed (intensive)","residue",40,185.479
"MI","managed (intensive)","residue",50,167.915
"MI","managed (intensive)","residue",60,153.917
"MI","managed (intensive)","residue",70,139.837
"MI","managed (intensive)","residue",80,129.504
"MI","managed (intensive)","residue",90,120.102
"MI","managed (intensive)","residue",100,110.375
"MN","managed (intensive)","sawtimber",0,53.314
"MN","managed (intensive)","sawtimber",10,50.276
"MN","managed (intensive)","sawtimber",20,46.425
"MN","managed (intensive)","sawtimber",30,43.234
"MN","managed (intensive)","sawtimber",40,40.304
"MN","managed (intensive)","sawtimber",50,37.091
"MN","managed (intensive)","sawtimber",60,34.302
"MN","managed (intensive)","sawtimber",70,31.704
"MN","managed (intensive)","sawtimber",80,28.43
"MN","managed (intensive)","sawtimber",90,25.582
"MN","managed (intensive)","sawtimber",100,22.495
"MN","managed (intensive)","pulpwood",0,152.254
"MN","managed (intensive)","pulpwood",10,131.506
"MN","managed (intensive)","pulpwood",20,115.343
"MN","managed (intensive)","pulpwood",30,102.531
"MN","managed (intensive)","pulpwood",40,92.769
"MN","managed (intensive)","pulpwood",50,82.829
"MN","managed (intensive)","pulpwood",60,73.787
"MN","managed (intensive)","pulpwood",70,66.435
"MN","managed (intensive)","pulpwood",80,58.898
"MN","managed (intensive)","pulpwood",90,53.725
"MN","managed (intensive)","pulpwood",100,48.05
"MN","managed (intensive)","residue",0,246.489
"MN","managed (intensive)","residue",10,215.648
"MN","managed (intensive)","residue",20,185.933
"MN","managed (intensive)","residue",30,163.268
"MN","managed (intensive)","residue",40,146.385
"MN","managed (intensive)","residue",50,131.827
"MN","managed (intensive)","residue",60,120.365
"MN","managed (intensive)","residue",70,110.236
"MN","managed (intensive)","residue",80,97.797
"MN","managed (intensive)","residue",90,89.603
"MN","managed (intensive)","residue",100,80.277
"MO","managed (intensive)","sawtimber",0,155.344
"MO","managed (intensive)","sawtimber",10,134.128
"MO","managed (intensive)","sawtimber",20,115.067
"MO","managed (intensive)","sawtimber",30,96.806
"MO","managed (intensive)","sawtimber",40,82.581
"MO","managed (intensive)","sawtimber",50,70.042
"MO","managed (intensive)","sawtimber",60,59.718
"MO","managed (intensive)","sawtimber",70,50.487
"MO","managed (intensive)","sawtimber",80,43.11
"MO","managed (intensive)","sawtimber",90,37.163
"MO","managed (intensive)","sawtimber",100,31.448
"MO","managed (intensive)","pulpwood",0,215.609
"MO","managed (intensive)","pulpwood",10,166.183
"MO","managed (intensive)","pulpwood",20,132.817
"MO","managed (intensive)","pulpwood",30,106.491
"MO","managed (intensive)","pulpwood",40,89.919
"MO","managed (intensive)","pulpwood",50,75.54
"MO","managed (intensive)","pulpwood",60,64.125
"MO","managed (intensive)","pulpwood",70,56.001
"MO","managed (intensive)","pulpwood",80,48.033
"MO","managed (intensive)","pulpwood",90,42.703
"MO","managed (intensive)","pulpwood",100,37.725
"MO","managed (intensive)","residue",0,360.354
"MO","managed (intensive)","residue",10,285.492
"MO","managed (intensive)","residue",20,230.972
"MO","managed (intensive)","residue",30,187.449
"MO","managed (intensive)","residue",40,159.605
"MO","managed (intensive)","residue",50,135.188
"MO","managed (intensive)","residue",60,115.367
"MO","managed (intensive)","residue",70,100.684
"MO","managed (intensive)","residue",80,86.786
"MO","managed (intensive)","residue",90,77.284
"MO","managed (intensive)","residue",100,68.388
"MS","managed (intensive)","sawtimber",0,139.308
"MS","managed (intensive)","sawtimber",10,138.772
"MS","managed (intensive)","sawtimber",20,147.153
"MS","managed (intensive)","sawtimber",30,145.798
"MS","managed (intensive)","sawtimber",40,127.578
"MS","managed (intensive)","sawtimber",50,104.683
"MS","managed (intensive)","sawtimber",60,86.582
"MS","managed (intensive)","sawtimber",70,66.802
"MS","managed (intensive)","sawtimber",80,58.448
"MS","managed (intensive)","sawtimber",90,51.225
"MS","managed (intensive)","sawtimber",100,44.676
"MS","managed (intensive)","pulpwood",0,185.705
"MS","managed (intensive)","pulpwood",10,169.678
"MS","managed (intensive)","pulpwood",20,149.005
"MS","managed (intensive)","pulpwood",30,130.771
"MS","managed (intensive)","pulpwood",40,107.264
"MS","managed (intensive)","pulpwood",50,90.766
"MS","managed (intensive)","pulpwood",60,76.538
"MS","managed (intensive)","pulpwood",70,61.06
"MS","managed (intensive)","pulpwood",80,59.147
"MS","managed (intensive)","pulpwood",90,55.583
"MS","managed (intensive)","pulpwood",100,50.989
"MS","managed (intensive)","residue",0,264.036
"MS","managed (intensive)","residue",10,244.911
"MS","managed (intensive)","residue",20,215.823
"MS","managed (intensive)","residue",30,190.083
"MS","managed (intensive)","residue",40,156.238
"MS","managed (intensive)","residue",50,134.372
"MS","managed (intensive)","residue",60,116.853
"MS","managed (intensive)","residue",70,93.719
"MS","managed (intensive)","residue",80,89.579
"MS","managed (intensive)","residue",90,83.193
"MS","managed (intensive)","residue",100,75.445
"MT","managed (intensive)","sawtimber",0,174.171
"MT","managed (intensive)","sawtimber",10,163.843
"MT","managed (intensive)","sawtimber",20,152.293
"MT","managed (intensive)","sawtimber",30,143.898
"MT","managed (intensive)","sawtimber",40,135.449
"MT","managed (intensive)","sawtimber",50,128.989
"MT","managed (intensive)","sawtimber",60,121.617
"MT","managed (intensive)","sawtimber",70,115.738
"MT","managed (intensive)","sawtimber",80,108.52
"MT","managed (intensive)","sawtimber",90,101.691
