"state","scenario","product","year_offset","bio_Tg"
"MA","reserve (no harvest)","residue",10,50.636
"MA","reserve (no harvest)","residue",20,53.293
"MA","reserve (no harvest)","residue",30,54.844
"MA","reserve (no harvest)","residue",40,55.968
"MA","reserve (no harvest)","residue",50,56.634
"MA","reserve (no harvest)","residue",60,57.048
"MA","reserve (no harvest)","residue",70,57.161
"MA","reserve (no harvest)","residue",80,56.966
"MA","reserve (no harvest)","residue",90,56.519
"MA","reserve (no harvest)","residue",100,55.769
"MD","reserve (no harvest)","sawtimber",0,26.256
"MD","reserve (no harvest)","sawtimber",10,29.079
"MD","reserve (no harvest)","sawtimber",20,31.923
"MD","reserve (no harvest)","sawtimber",30,32.487
"MD","reserve (no harvest)","sawtimber",40,33.477
"MD","reserve (no harvest)","sawtimber",50,32.995
"MD","reserve (no harvest)","sawtimber",60,33.264
"MD","reserve (no harvest)","sawtimber",70,31.384
"MD","reserve (no harvest)","sawtimber",80,29.678
"MD","reserve (no harvest)","sawtimber",90,28.088
"MD","reserve (no harvest)","sawtimber",100,26.68
"MD","reserve (no harvest)","pulpwood",0,25.424
"MD","reserve (no harvest)","pulpwood",10,25.946
"MD","reserve (no harvest)","pulpwood",20,26.061
"MD","reserve (no harvest)","pulpwood",30,25.915
"MD","reserve (no harvest)","pulpwood",40,25.178
"MD","reserve (no harvest)","pulpwood",50,24.922
"MD","reserve (no harvest)","pulpwood",60,22.095
"MD","reserve (no harvest)","pulpwood",70,19.486
"MD","reserve (no harvest)","pulpwood",80,17.515
"MD","reserve (no harvest)","pulpwood",90,16.053
"MD","reserve (no harvest)","pulpwood",100,14.888
"MD","reserve (no harvest)","residue",0,41.04
"MD","reserve (no harvest)","residue",10,44.111
"MD","reserve (no harvest)","residue",20,45.056
"MD","reserve (no harvest)","residue",30,46.675
"MD","reserve (no harvest)","residue",40,47.03
"MD","reserve (no harvest)","residue",50,46.438
"MD","reserve (no harvest)","residue",60,44.34
"MD","reserve (no harvest)","residue",70,40.638
"MD","reserve (no harvest)","residue",80,37.666
"MD","reserve (no harvest)","residue",90,35.174
"MD","reserve (no harvest)","residue",100,33.083
"ME","reserve (no harvest)","sawtimber",0,90.509
"ME","reserve (no harvest)","sawtimber",10,109.73
"ME","reserve (no harvest)","sawtimber",20,125.305
"ME","reserve (no harvest)","sawtimber",30,136.87
"ME","reserve (no harvest)","sawtimber",40,147.252
"ME","reserve (no harvest)","sawtimber",50,159.078
"ME","reserve (no harvest)","sawtimber",60,166.659
"ME","reserve (no harvest)","sawtimber",70,169.563
"ME","reserve (no harvest)","sawtimber",80,170.991
"ME","reserve (no harvest)","sawtimber",90,171.732
"ME","reserve (no harvest)","sawtimber",100,172.056
"ME","reserve (no harvest)","pulpwood",0,129.817
"ME","reserve (no harvest)","pulpwood",10,148.643
"ME","reserve (no harvest)","pulpwood",20,162.103
"ME","reserve (no harvest)","pulpwood",30,170.035
"ME","reserve (no harvest)","pulpwood",40,175.682
"ME","reserve (no harvest)","pulpwood",50,179.256
"ME","reserve (no harvest)","pulpwood",60,181.525
"ME","reserve (no harvest)","pulpwood",70,183.47
"ME","reserve (no harvest)","pulpwood",80,184.821
"ME","reserve (no harvest)","pulpwood",90,185.638
"ME","reserve (no harvest)","pulpwood",100,185.99
"ME","reserve (no harvest)","residue",0,333.862
"ME","reserve (no harvest)","residue",10,347.287
"ME","reserve (no harvest)","residue",20,355.283
"ME","reserve (no harvest)","residue",30,364.038
"ME","reserve (no harvest)","residue",40,369.579
"ME","reserve (no harvest)","residue",50,369.4
"ME","reserve (no harvest)","residue",60,369.352
"ME","reserve (no harvest)","residue",70,371.759
"ME","reserve (no harvest)","residue",80,373.659
"ME","reserve (no harvest)","residue",90,374.887
"ME","reserve (no harvest)","residue",100,375.273
"MI","reserve (no harvest)","sawtimber",0,115.371
"MI","reserve (no harvest)","sawtimber",10,135.453
"MI","reserve (no harvest)","sawtimber",20,151.367
"MI","reserve (no harvest)","sawtimber",30,162.415
"MI","reserve (no harvest)","sawtimber",40,170.775
"MI","reserve (no harvest)","sawtimber",50,174.71
"MI","reserve (no harvest)","sawtimber",60,176.426
"MI","reserve (no harvest)","sawtimber",70,176.031
"MI","reserve (no harvest)","sawtimber",80,173.673
"MI","reserve (no harvest)","sawtimber",90,169.931
"MI","reserve (no harvest)","sawtimber",100,165.32
"MI","reserve (no harvest)","pulpwood",0,223.119
"MI","reserve (no harvest)","pulpwood",10,244.644
"MI","reserve (no harvest)","pulpwood",20,263.384
"MI","reserve (no harvest)","pulpwood",30,276.398
"MI","reserve (no harvest)","pulpwood",40,283.918
"MI","reserve (no harvest)","pulpwood",50,287.353
"MI","reserve (no harvest)","pulpwood",60,288.437
"MI","reserve (no harvest)","pulpwood",70,285.915
"MI","reserve (no harvest)","pulpwood",80,280.231
"MI","reserve (no harvest)","pulpwood",90,272.58
"MI","reserve (no harvest)","pulpwood",100,263.097
"MI","reserve (no harvest)","residue",0,330.777
"MI","reserve (no harvest)","residue",10,354.785
"MI","reserve (no harvest)","residue",20,371.118
"MI","reserve (no harvest)","residue",30,383.353
"MI","reserve (no harvest)","residue",40,390.203
"MI","reserve (no harvest)","residue",50,393.59
"MI","reserve (no harvest)","residue",60,392.449
"MI","reserve (no harvest)","residue",70,388.684
"MI","reserve (no harvest)","residue",80,380.974
"MI","reserve (no harvest)","residue",90,371.043
"MI","reserve (no harvest)","residue",100,358.984
"MN","reserve (no harvest)","sawtimber",0,52.922
"MN","reserve (no harvest)","sawtimber",10,63.621
"MN","reserve (no harvest)","sawtimber",20,72.915
"MN","reserve (no harvest)","sawtimber",30,80.147
"MN","reserve (no harvest)","sawtimber",40,85.436
"MN","reserve (no harvest)","sawtimber",50,89.367
"MN","reserve (no harvest)","sawtimber",60,92.308
"MN","reserve (no harvest)","sawtimber",70,94.097
"MN","reserve (no harvest)","sawtimber",80,94.097
"MN","reserve (no harvest)","sawtimber",90,91.707
"MN","reserve (no harvest)","sawtimber",100,88.562
"MN","reserve (no harvest)","pulpwood",0,151.907
"MN","reserve (no harvest)","pulpwood",10,165.918
"MN","reserve (no harvest)","pulpwood",20,178.692
"MN","reserve (no harvest)","pulpwood",30,187.494
"MN","reserve (no harvest)","pulpwood",40,192.183
"MN","reserve (no harvest)","pulpwood",50,191.872
"MN","reserve (no harvest)","pulpwood",60,188.815
"MN","reserve (no harvest)","pulpwood",70,184.298
"MN","reserve (no harvest)","pulpwood",80,179.567
"MN","reserve (no harvest)","pulpwood",90,175.15
"MN","reserve (no harvest)","pulpwood",100,169.641
"MN","reserve (no harvest)","residue",0,247.23
"MN","reserve (no harvest)","residue",10,267.307
"MN","reserve (no harvest)","residue",20,281.291
"MN","reserve (no harvest)","residue",30,288.871
"MN","reserve (no harvest)","residue",40,293.167
"MN","reserve (no harvest)","residue",50,296.14
"MN","reserve (no harvest)","residue",60,295.235
"MN","reserve (no harvest)","residue",70,291.641
"MN","reserve (no harvest)","residue",80,286.391
"MN","reserve (no harvest)","residue",90,279.924
"MN","reserve (no harvest)","residue",100,271.637
"MO","reserve (no harvest)","sawtimber",0,155.318
"MO","reserve (no harvest)","sawtimber",10,181.268
"MO","reserve (no harvest)","sawtimber",20,198.862
"MO","reserve (no harvest)","sawtimber",30,211.794
"MO","reserve (no harvest)","sawtimber",40,217.421
"MO","reserve (no harvest)","sawtimber",50,219.634
"MO","reserve (no harvest)","sawtimber",60,218.701
"MO","reserve (no harvest)","sawtimber",70,214.867
"MO","reserve (no harvest)","sawtimber",80,210.944
"MO","reserve (no harvest)","sawtimber",90,206.585
"MO","reserve (no harvest)","sawtimber",100,202.102
"MO","reserve (no harvest)","pulpwood",0,215.691
"MO","reserve (no harvest)","pulpwood",10,218.819
"MO","reserve (no harvest)","pulpwood",20,222.292
"MO","reserve (no harvest)","pulpwood",30,222.253
"MO","reserve (no harvest)","pulpwood",40,221.712
"MO","reserve (no harvest)","pulpwood",50,219.251
"MO","reserve (no harvest)","pulpwood",60,215.484
"MO","reserve (no harvest)","pulpwood",70,211.666
"MO","reserve (no harvest)","pulpwood",80,206.852
"MO","reserve (no harvest)","pulpwood",90,202.031
"MO","reserve (no harvest)","pulpwood",100,197.137
"MO","reserve (no harvest)","residue",0,360.292
"MO","reserve (no harvest)","residue",10,373.029
"MO","reserve (no harvest)","residue",20,381.952
"MO","reserve (no harvest)","residue",30,386.824
"MO","reserve (no harvest)","residue",40,388.139
"MO","reserve (no harvest)","residue",50,385.772
"MO","reserve (no harvest)","residue",60,380.87
"MO","reserve (no harvest)","residue",70,373.896
"MO","reserve (no harvest)","residue",80,366.12
"MO","reserve (no harvest)","residue",90,358.076
"MO","reserve (no harvest)","residue",100,349.916
"MS","reserve (no harvest)","sawtimber",0,139.111
"MS","reserve (no harvest)","sawtimber",10,191.757
"MS","reserve (no harvest)","sawtimber",20,256.332
"MS","reserve (no harvest)","sawtimber",30,317.254
"MS","reserve (no harvest)","sawtimber",40,355.844
"MS","reserve (no harvest)","sawtimber",50,381.508
"MS","reserve (no harvest)","sawtimber",60,416.626
"MS","reserve (no harvest)","sawtimber",70,441.271
"MS","reserve (no harvest)","sawtimber",80,443.101
"MS","reserve (no harvest)","sawtimber",90,430.903
"MS","reserve (no harvest)","sawtimber",100,417.333
"MS","reserve (no harvest)","pulpwood",0,185.609
"MS","reserve (no harvest)","pulpwood",10,224.913
"MS","reserve (no harvest)","pulpwood",20,245.067
"MS","reserve (no harvest)","pulpwood",30,253.334
"MS","reserve (no harvest)","pulpwood",40,259.382
"MS","reserve (no harvest)","pulpwood",50,257.048
"MS","reserve (no harvest)","pulpwood",60,232.441
"MS","reserve (no harvest)","pulpwood",70,204.21
"MS","reserve (no harvest)","pulpwood",80,187.305
"MS","reserve (no harvest)","pulpwood",90,176.393
"MS","reserve (no harvest)","pulpwood",100,164.829
"MS","reserve (no harvest)","residue",0,264.324
"MS","reserve (no harvest)","residue",10,322.073
"MS","reserve (no harvest)","residue",20,350.614
"MS","reserve (no harvest)","residue",30,363.742
"MS","reserve (no harvest)","residue",40,376.56
"MS","reserve (no harvest)","residue",50,386.653
"MS","reserve (no harvest)","residue",60,382.294
"MS","reserve (no harvest)","residue",70,369.869
"MS","reserve (no harvest)","residue",80,355.796
"MS","reserve (no harvest)","residue",90,340.273
"MS","reserve (no harvest)","residue",100,323.572
"MT","reserve (no harvest)","sawtimber",0,175.642
"MT","reserve (no harvest)","sawtimber",10,187.873
"MT","reserve (no harvest)","sawtimber",20,199.4
"MT","reserve (no harvest)","sawtimber",30,208.668
"MT","reserve (no harvest)","sawtimber",40,217.074
"MT","reserve (no harvest)","sawtimber",50,223.959
"MT","reserve (no harvest)","sawtimber",60,228.427
"MT","reserve (no harvest)","sawtimber",70,233.369
"MT","reserve (no harvest)","sawtimber",80,235.835
"MT","reserve (no harvest)","sawtimber",90,235.341
"MT","reserve (no harvest)","sawtimber",100,234.078
"MT","reserve (no harvest)","pulpwood",0,212.568
"MT","reserve (no harvest)","pulpwood",10,224.616
"MT","reserve (no harvest)","pulpwood",20,233.672
"MT","reserve (no harvest)","pulpwood",30,243.325
"MT","reserve (no harvest)","pulpwood",40,250.506
"MT","reserve (no harvest)","pulpwood",50,254.13
"MT","reserve (no harvest)","pulpwood",60,256.899
"MT","reserve (no harvest)","pulpwood",70,257.209
"MT","reserve (no harvest)","pulpwood",80,256.367
"MT","reserve (no harvest)","pulpwood",90,255.014
"MT","reserve (no harvest)","pulpwood",100,252.766
"MT","reserve (no harvest)","residue",0,297.708
"MT","reserve (no harvest)","residue",10,313.123
"MT","reserve (no harvest)","residue",20,326.159
"MT","reserve (no harvest)","residue",30,334.593
"MT","reserve (no harvest)","residue",40,340.644
"MT","reserve (no harvest)","residue",50,346.433
"MT","reserve (no harvest)","residue",60,349.813
"MT","reserve (no harvest)","residue",70,349.898
"MT","reserve (no harvest)","residue",80,349.344
"MT","reserve (no harvest)","residue",90,348.271
"MT","reserve (no harvest)","residue",100,346.052
"NC","reserve (no harvest)","sawtimber",0,111.367
"NC","reserve (no harvest)","sawtimber",10,139.147
"NC","reserve (no harvest)","sawtimber",20,165.984
"NC","reserve (no harvest)","sawtimber",30,191.977
"NC","reserve (no harvest)","sawtimber",40,206.527
"NC","reserve (no harvest)","sawtimber",50,222.319
"NC","reserve (no harvest)","sawtimber",60,237.053
"NC","reserve (no harvest)","sawtimber",70,254.047
"NC","reserve (no harvest)","sawtimber",80,256.843
"NC","reserve (no harvest)","sawtimber",90,252.264
"NC","reserve (no harvest)","sawtimber",100,245.88
"NC","reserve (no harvest)","pulpwood",0,205.844
"NC","reserve (no harvest)","pulpwood",10,242.251
"NC","reserve (no harvest)","pulpwood",20,275.491
"NC","reserve (no harvest)","pulpwood",30,304.761
"NC","reserve (no harvest)","pulpwood",40,328.032
"NC","reserve (no harvest)","pulpwood",50,338.213
"NC","reserve (no harvest)","pulpwood",60,340.838
"NC","reserve (no harvest)","pulpwood",70,332.625
"NC","reserve (no harvest)","pulpwood",80,327.131
"NC","reserve (no harvest)","pulpwood",90,320.721
"NC","reserve (no harvest)","pulpwood",100,311.728
"NC","reserve (no harvest)","residue",0,272.894
"NC","reserve (no harvest)","residue",10,316.757
"NC","reserve (no harvest)","residue",20,347.736
"NC","reserve (no harvest)","residue",30,364.243
"NC","reserve (no harvest)","residue",40,381.272
"NC","reserve (no harvest)","residue",50,394.44
"NC","reserve (no harvest)","residue",60,399.8
"NC","reserve (no harvest)","residue",70,398.083
"NC","reserve (no harvest)","residue",80,392.451
"NC","reserve (no harvest)","residue",90,383.933
"NC","reserve (no harvest)","residue",100,372.683
"ND","reserve (no harvest)","sawtimber",0,0.646
"ND","reserve (no harvest)","sawtimber",10,0.951
"ND","reserve (no harvest)","sawtimber",20,1.078
"ND","reserve (no harvest)","sawtimber",30,1.21
"ND","reserve (no harvest)","sawtimber",40,1.258
"ND","reserve (no harvest)","sawtimber",50,1.287
"ND","reserve (no harvest)","sawtimber",60,1.301
"ND","reserve (no harvest)","sawtimber",70,1.259
"ND","reserve (no harvest)","sawtimber",80,1.19
"ND","reserve (no harvest)","sawtimber",90,1.124
"ND","reserve (no harvest)","sawtimber",100,1.064
"ND","reserve (no harvest)","pulpwood",0,2.686
"ND","reserve (no harvest)","pulpwood",10,2.674
"ND","reserve (no harvest)","pulpwood",20,2.701
"ND","reserve (no harvest)","pulpwood",30,2.821
"ND","reserve (no harvest)","pulpwood",40,2.919
"ND","reserve (no harvest)","pulpwood",50,2.973
"ND","reserve (no harvest)","pulpwood",60,2.978
"ND","reserve (no harvest)","pulpwood",70,2.907
"ND","reserve (no harvest)","pulpwood",80,2.791
"ND","reserve (no harvest)","pulpwood",90,2.678
"ND","reserve (no harvest)","pulpwood",100,2.576
"ND","reserve (no harvest)","residue",0,8.778
"ND","reserve (no harvest)","residue",10,9.186
"ND","reserve (no harvest)","residue",20,9.669
"ND","reserve (no harvest)","residue",30,10.006
"ND","reserve (no harvest)","residue",40,10.408
"ND","reserve (no harvest)","residue",50,10.722
"ND","reserve (no harvest)","residue",60,10.646
"ND","reserve (no harvest)","residue",70,10.039
"ND","reserve (no harvest)","residue",80,9.316
"ND","reserve (no harvest)","residue",90,8.644
"ND","reserve (no harvest)","residue",100,8.044
"NE","reserve (no harvest)","sawtimber",0,2.795
"NE","reserve (no harvest)","sawtimber",10,3.022
"NE","reserve (no harvest)","sawtimber",20,3.199
"NE","reserve (no harvest)","sawtimber",30,3.136
"NE","reserve (no harvest)","sawtimber",40,3.043
"NE","reserve (no harvest)","sawtimber",50,2.962
"NE","reserve (no harvest)","sawtimber",60,2.914
"NE","reserve (no harvest)","sawtimber",70,2.781
"NE","reserve (no harvest)","sawtimber",80,2.655
"NE","reserve (no harvest)","sawtimber",90,2.569
"NE","reserve (no harvest)","sawtimber",100,2.502
"NE","reserve (no harvest)","pulpwood",0,7.553
"NE","reserve (no harvest)","pulpwood",10,7.985
"NE","reserve (no harvest)","pulpwood",20,8.038
"NE","reserve (no harvest)","pulpwood",30,8.332
"NE","reserve (no harvest)","pulpwood",40,8.217
"NE","reserve (no harvest)","pulpwood",50,8.188
"NE","reserve (no harvest)","pulpwood",60,8.115
"NE","reserve (no harvest)","pulpwood",70,7.927
"NE","reserve (no harvest)","pulpwood",80,7.838
"NE","reserve (no harvest)","pulpwood",90,7.769
"NE","reserve (no harvest)","pulpwood",100,7.737
"NE","reserve (no harvest)","residue",0,10.715
"NE","reserve (no harvest)","residue",10,11.107
"NE","reserve (no harvest)","residue",20,11.321
"NE","reserve (no harvest)","residue",30,11.2
"NE","reserve (no harvest)","residue",40,10.845
"NE","reserve (no harvest)","residue",50,10.55
"NE","reserve (no harvest)","residue",60,10.381
"NE","reserve (no harvest)","residue",70,10.103
"NE","reserve (no harvest)","residue",80,9.911
"NE","reserve (no harvest)","residue",90,9.772
"NE","reserve (no harvest)","residue",100,9.682
"NH","reserve (no harvest)","sawtimber",0,60.57
"NH","reserve (no harvest)","sawtimber",10,70.164
"NH","reserve (no harvest)","sawtimber",20,77.082
"NH","reserve (no harvest)","sawtimber",30,83.233
"NH","reserve (no harvest)","sawtimber",40,85.066
"NH","reserve (no harvest)","sawtimber",50,84.932
"NH","reserve (no harvest)","sawtimber",60,83.139
"NH","reserve (no harvest)","sawtimber",70,80.768
"NH","reserve (no harvest)","sawtimber",80,77.593
"NH","reserve (no harvest)","sawtimber",90,74.007
"NH","reserve (no harvest)","sawtimber",100,70.475
"NH","reserve (no harvest)","pulpwood",0,58.436
"NH","reserve (no harvest)","pulpwood",10,59.867
"NH","reserve (no harvest)","pulpwood",20,61.289
"NH","reserve (no harvest)","pulpwood",30,61.754
"NH","reserve (no harvest)","pulpwood",40,62.432
"NH","reserve (no harvest)","pulpwood",50,62.242
"NH","reserve (no harvest)","pulpwood",60,60.924
"NH","reserve (no harvest)","pulpwood",70,58.72
"NH","reserve (no harvest)","pulpwood",80,56.188
